id,location
6930,Singapore
6931,Laos
6932,Vietnam
6933,Maldives
6934,Nepal
6935,Philippines
6936,South Korea
6937,Laos
6938,Bangladesh
6939,Sri Lanka
6940,Bhutan
6941,Pakistan
6942,Thailand
6943,Cambodia
6944,Sri Lanka
6945,Myanmar
6946,Pakistan
6947,Indonesia
6948,Japan
6949,Pakistan
6950,Bhutan
6951,Laos
6952,Malaysia
6953,Thailand
6954,Bangladesh
6955,Pakistan
6956,South Korea
6957,Pakistan
6958,Mongolia
6959,Indonesia
6960,Bangladesh
6961,Sri Lanka
6962,North Korea
6963,North Korea
6964,Vietnam
6965,India
6966,Bangladesh
6967,Mongolia
6968,Malaysia
6969,Sri Lanka
6970,Maldives
6971,India
6972,Malaysia
6973,Thailand
6974,China
6975,North Korea
6976,India
6977,Mongolia
6978,Philippines
6979,Pakistan
6980,Japan
6981,Bangladesh
6982,Singapore
6983,Singapore
6984,Bangladesh
6985,North Korea
6986,Cambodia
6987,Thailand
6988,Philippines
6989,North Korea
6990,Myanmar
6991,Philippines
6992,Japan
6993,Philippines
6994,North Korea
6995,Pakistan
6996,Indonesia
6997,India
6998,Maldives
6999,Singapore
7000,Japan
7001,Singapore
7002,South Korea
7003,South Korea
7004,Philippines
7005,Pakistan
7006,Bangladesh
7007,Thailand
7008,Maldives
7009,Maldives
7010,Singapore
7011,Thailand
7012,Vietnam
7013,Cambodia
7014,Laos
7015,Japan
7016,Bangladesh
7017,Sri Lanka
7018,Bhutan
7019,Laos
7020,Indonesia
7021,Nepal
7022,Cambodia
7023,Nepal
7024,Japan
7025,Mongolia
7026,Sri Lanka
7027,Singapore
7028,Sri Lanka
7029,Singapore
7030,Pakistan
7031,Laos
7032,Thailand
7033,Malaysia
7034,China
7035,Maldives
7036,India
7037,China
7038,South Korea
7039,Mongolia
7040,South Korea
7041,Indonesia
7042,Pakistan
7043,Cambodia
7044,Laos
7045,Maldives
7046,Sri Lanka
7047,Laos
7048,Singapore
7049,Bangladesh
7050,China
7051,Philippines
7052,Nepal
7053,Sri Lanka
7054,Bhutan
7055,Maldives
7056,Japan
7057,Sri Lanka
7058,Bhutan
7059,China
7060,Mongolia
7061,Pakistan
7062,Philippines
7063,Bangladesh
7064,South Korea
7065,Myanmar
7066,Myanmar
7067,Vietnam
7068,Maldives
7069,Myanmar
7070,Malaysia
7071,North Korea
7072,Indonesia
7073,Mongolia
7074,India
7075,Vietnam
7076,Cambodia
7077,Nepal
7078,Cambodia
7079,Pakistan
7080,North Korea
7081,Malaysia
7082,Bhutan
7083,China
7084,Indonesia
7085,Nepal
7086,Maldives
7087,South Korea
7088,Bhutan
7089,North Korea
7090,Malaysia
7091,Vietnam
7092,Bhutan
7093,Myanmar
7094,North Korea
7095,Pakistan
7096,China
7097,Cambodia
7098,Nepal
7099,Maldives
7100,Sri Lanka
7101,Malaysia
7102,Cambodia
7103,Malaysia
7104,Sri Lanka
7105,Bhutan
7106,Mongolia
7107,Bhutan
7108,Malaysia
7109,South Korea
7110,Pakistan
7111,Malaysia
7112,Myanmar
7113,China
7114,Bhutan
7115,Maldives
7116,Malaysia
7117,Nepal
7118,Sri Lanka
7119,Nepal
7120,Laos
7121,Bhutan
7122,North Korea
7123,Pakistan
7124,Vietnam
7125,Sri Lanka
7126,Mongolia
7127,Mongolia
7128,India
7129,Malaysia
7130,India
7131,Malaysia
7132,Singapore
7133,North Korea
7134,North Korea
7135,Bhutan
7136,Pakistan
7137,Cambodia
7138,Nepal
7139,China
7140,Sri Lanka
7141,South Korea
7142,Japan
7143,Singapore
7144,South Korea
7145,Myanmar
7146,Malaysia
7147,Japan
7148,North Korea
7149,Philippines
7150,Cambodia
7151,Malaysia
7152,Laos
7153,Vietnam
7154,Myanmar
7155,India
7156,China
7157,Malaysia
7158,Japan
7159,Bangladesh
7160,Thailand
7161,Indonesia
7162,Sri Lanka
7163,Philippines
7164,Laos
7165,Vietnam
7166,Malaysia
7167,India
7168,Philippines
7169,Philippines
7170,Sri Lanka
7171,Myanmar
7172,Sri Lanka
7173,Bangladesh
7174,Laos
7175,China
7176,Malaysia
7177,Bhutan
7178,India
7179,China
7180,South Korea
7181,Japan
7182,Bangladesh
7183,Indonesia
7184,Mongolia
7185,Laos
7186,Singapore
7187,Maldives
7188,Vietnam
7189,Indonesia
7190,Cambodia
7191,Malaysia
7192,North Korea
7193,Mongolia
7194,Myanmar
7195,Singapore
7196,Sri Lanka
7197,Cambodia
7198,Bhutan
7199,Singapore
7200,Bhutan
7201,Bangladesh
7202,Philippines
7203,China
7204,Cambodia
7205,Nepal
7206,Nepal
7207,Maldives
7208,Japan
7209,India
7210,Pakistan
7211,India
7212,Mongolia
7213,Maldives
7214,Singapore
7215,India
7216,North Korea
7217,Malaysia
7218,Malaysia
7219,Sri Lanka
7220,Vietnam
7221,India
7222,Myanmar
7223,India
7224,Mongolia
7225,Pakistan
7226,North Korea
7227,China
7228,Cambodia
7229,Mongolia
7230,Thailand
7231,Vietnam
7232,Japan
7233,Bhutan
7234,Indonesia
7235,China
7236,Maldives
7237,India
7238,Nepal
7239,Philippines
7240,Indonesia
7241,Vietnam
7242,Mongolia
7243,North Korea
7244,Myanmar
7245,Japan
7246,Thailand
7247,Pakistan
7248,Nepal
7249,Philippines
7250,Indonesia
7251,North Korea
7252,India
7253,Philippines
7254,Vietnam
7255,North Korea
7256,Japan
7257,Laos
7258,Philippines
7259,Bangladesh
7260,Philippines
7261,Pakistan
7262,Vietnam
7263,China
7264,India
7265,South Korea
7266,Bhutan
7267,Malaysia
7268,Sri Lanka
7269,Thailand
7270,Cambodia
7271,Bhutan
7272,Maldives
7273,Japan
7274,Sri Lanka
7275,Myanmar
7276,Bangladesh
7277,South Korea
7278,Maldives
7279,Indonesia
7280,Nepal
7281,Singapore
7282,India
7283,Bangladesh
7284,Bhutan
7285,Cambodia
7286,India
7287,Philippines
7288,Cambodia
7289,Thailand
7290,Cambodia
7291,Myanmar
7292,Myanmar
7293,Pakistan
7294,Indonesia
7295,Japan
7296,China
7297,Singapore
7298,South Korea
7299,Vietnam
7300,China
7301,North Korea
7302,Japan
7303,Bangladesh
7304,Thailand
7305,Bhutan
7306,Nepal
7307,Bangladesh
7308,India
7309,Laos
7310,Maldives
7311,Vietnam
7312,North Korea
7313,North Korea
7314,Mongolia
7315,India
7316,Singapore
7317,Laos
7318,Bhutan
7319,Nepal
7320,Laos
7321,Nepal
7322,North Korea
7323,Vietnam
7324,Sri Lanka
7325,Mongolia
7326,Laos
7327,Sri Lanka
7328,Philippines
7329,China
7330,Pakistan
7331,North Korea
7332,North Korea
7333,Cambodia
7334,China
7335,Myanmar
7336,Maldives
7337,Singapore
7338,Bangladesh
7339,Maldives
7340,Sri Lanka
7341,Bangladesh
7342,China
7343,Sri Lanka
7344,Laos
7345,Bangladesh
7346,Laos
7347,India
7348,Laos
7349,Singapore
7350,Thailand
7351,Philippines
7352,Indonesia
7353,Sri Lanka
7354,Cambodia
7355,Japan
7356,China
7357,North Korea
7358,Laos
7359,Nepal
7360,Cambodia
7361,Mongolia
7362,Maldives
7363,Philippines
7364,Indonesia
7365,Japan
7366,Cambodia
7367,Mongolia
7368,Bangladesh
7369,Vietnam
7370,Singapore
7371,Cambodia
7372,Sri Lanka
7373,Singapore
7374,Japan
7375,Laos
7376,Laos
7377,Vietnam
7378,Bhutan
7379,Indonesia
7380,Bhutan
7381,Malaysia
7382,Bhutan
7383,Malaysia
7384,South Korea
7385,Pakistan
7386,Myanmar
7387,Laos
7388,Pakistan
7389,Pakistan
7390,Indonesia
7391,Vietnam
7392,Sri Lanka
7393,Malaysia
7394,Mongolia
7395,Nepal
7396,India
7397,Bangladesh
7398,Malaysia
7399,Pakistan
7400,Mongolia
7401,Bangladesh
7402,China
7403,Malaysia
7404,Cambodia
7405,Singapore
7406,Mongolia
7407,Vietnam
7408,Malaysia
7409,Vietnam
7410,Malaysia
7411,China
7412,South Korea
7413,Bangladesh
7414,Thailand
7415,Thailand
7416,China
7417,Laos
7418,Myanmar
7419,South Korea
7420,Bhutan
7421,Bhutan
7422,Nepal
7423,North Korea
7424,Japan
7425,Cambodia
7426,Myanmar
7427,Bangladesh
7428,Singapore
7429,Pakistan
7430,Sri Lanka
7431,Myanmar
7432,Bangladesh
7433,Pakistan
7434,Maldives
7435,Mongolia
7436,Philippines
7437,Malaysia
7438,Philippines
7439,Indonesia
7440,Laos
7441,South Korea
7442,Sri Lanka
7443,Maldives
7444,Indonesia
7445,India
7446,Myanmar
7447,India
7448,Laos
7449,Thailand
7450,China
7451,Nepal
7452,Philippines
7453,Bhutan
7454,Myanmar
7455,China
7456,Philippines
7457,Singapore
7458,Malaysia
7459,Cambodia
7460,Laos
7461,Bangladesh
7462,Philippines
7463,Bangladesh
7464,Pakistan
7465,Cambodia
7466,Myanmar
7467,Philippines
7468,Pakistan
7469,Nepal
7470,Philippines
7471,Philippines
7472,Laos
7473,Bangladesh
7474,Bhutan
7475,Singapore
7476,Myanmar
7477,Sri Lanka
7478,South Korea
7479,Myanmar
7480,Thailand
7481,Sri Lanka
7482,South Korea
7483,Singapore
7484,Nepal
7485,India
7486,Mongolia
7487,Maldives
7488,Nepal
7489,Malaysia
7490,Nepal
7491,Maldives
7492,Myanmar
7493,Singapore
7494,Pakistan
7495,Bangladesh
7496,Singapore
7497,Japan
7498,Bhutan
7499,Mongolia
7500,Singapore
7501,Indonesia
7502,India
7503,North Korea
7504,Nepal
7505,Bangladesh
7506,North Korea
7507,North Korea
7508,Laos
7509,Maldives
7510,Thailand
7511,Philippines
7512,Bangladesh
7513,Nepal
7514,Cambodia
7515,Malaysia
7516,Bhutan
7517,Cambodia
7518,Indonesia
7519,Nepal
7520,Pakistan
7521,Bhutan
7522,Sri Lanka
7523,Laos
7524,Mongolia
7525,Pakistan
7526,China
7527,Thailand
7528,Mongolia
7529,Singapore
7530,Thailand
7531,Thailand
7532,Nepal
7533,Nepal
7534,Vietnam
7535,Pakistan
7536,Philippines
7537,Philippines
7538,Indonesia
7539,Sri Lanka
7540,Cambodia
7541,Mongolia
7542,Laos
7543,Thailand
7544,Maldives
7545,Indonesia
7546,South Korea
7547,South Korea
7548,Vietnam
7549,Sri Lanka
7550,Indonesia
7551,North Korea
7552,Myanmar
7553,South Korea
7554,Laos
7555,Myanmar
7556,North Korea
7557,China
7558,Myanmar
7559,Indonesia
7560,Thailand
7561,India
7562,China
7563,China
7564,Cambodia
7565,Cambodia
7566,China
7567,China
7568,Vietnam
7569,Bhutan
7570,Japan
7571,Bangladesh
7572,Sri Lanka
7573,North Korea
7574,Cambodia
7575,Malaysia
7576,Cambodia
7577,India
7578,Mongolia
7579,Malaysia
7580,China
7581,Sri Lanka
7582,China
7583,Thailand
7584,China
7585,Laos
7586,Mongolia
7587,South Korea
7588,North Korea
7589,India
7590,Bhutan
7591,Vietnam
7592,China
7593,Nepal
7594,Mongolia
7595,Indonesia
7596,Myanmar
7597,Thailand
7598,Bhutan
7599,Cambodia
7600,South Korea
7601,Maldives
7602,North Korea
7603,Cambodia
7604,Indonesia
7605,Philippines
7606,Bhutan
7607,Thailand
7608,Indonesia
7609,North Korea
7610,Japan
7611,Singapore
7612,Myanmar
7613,Maldives
7614,Myanmar
7615,Japan
7616,China
7617,Bhutan
7618,Bangladesh
7619,Cambodia
7620,Nepal
7621,Cambodia
7622,South Korea
7623,Nepal
